Seed	Iterations	Most_Frequent	Frequency
9482	8	9600	2
9483	32	0000	1
9484	63	4100	2
9485	61	6100	2
9486	67	6100	2
9487	2	0000	1
9488	50	6100	2
9489	19	3600	2
9490	71	4100	2
9491	4	2500	2
9492	42	6100	2
9493	55	0000	1
9494	69	4100	2
9495	8	0005	1
9496	48	4100	2
9497	49	9600	2
9498	28	8100	2
9499	66	6100	2
9500	1	2500	2
9501	88	4100	2
9502	14	3600	2
9503	6	0540	2
9504	58	6100	2
9505	43	0000	1
9506	8	4100	2
9507	29	0000	1
9508	12	6100	2
9509	16	5600	2
9510	35	0000	1
9511	108	4100	2
9512	35	0000	1
9513	51	6100	2
9514	53	6100	2
9515	60	6100	2
9516	21	0005	1
9517	36	4100	2
9518	30	6100	2
9519	87	4100	2
9520	49	6100	2
9521	49	6100	2
9522	74	6100	2
9523	55	4100	2
9524	90	6100	2
9525	20	8100	2
9526	67	4100	2
9527	37	0000	1
9528	47	4100	2
9529	28	0000	1
9530	49	6100	2
9531	15	2500	2
9532	58	6100	2
9533	10	4100	2
9534	31	0000	1
9535	38	6100	2
9536	75	6100	2
9537	63	6100	2
9538	29	9600	2
9539	37	6100	2
9540	64	6100	2
9541	32	6100	2
9542	12	0000	1
9543	62	6100	2
9544	68	4100	2
9545	88	4100	2
9546	48	9600	2
9547	90	4100	2
9548	54	9600	2
9549	74	6100	2
9550	46	4100	2
9551	45	9600	2
9552	8	1600	2
9553	7	6100	2
9554	61	6100	2
9555	72	4100	2
9556	76	6100	2
9557	53	3317	1
9558	50	6100	2
9559	34	6100	2
9560	5	7600	2
9561	12	6100	2
9562	64	4100	2
9563	15	6100	2
9564	6	8100	2
9565	24	0012	1
9566	55	6100	2
9567	19	8100	2
9568	61	9600	2
9569	3	0000	1
9570	70	6100	2
9571	56	4100	2
9572	65	4100	2
9573	21	0576	1
9574	53	9600	2
9575	12	3600	2
9576	29	4100	2
9577	12	0024	1
9578	48	4100	2
9579	52	9600	2
9580	27	4100	2
9581	93	6100	2
9582	32	4100	2
9583	60	6100	2
9584	46	6100	2
9585	37	6100	2
9586	33	0024	1
9587	45	0000	1
9588	38	6100	2
9589	20	3600	2
9590	10	0000	1
9591	51	6100	2
9592	4	0000	1
9593	22	0000	1
9594	20	4100	2
9595	58	6100	2
9596	84	6100	2
9597	60	6100	2
9598	89	6100	2
9599	12	2916	2
9600	4	1600	2
9601	46	0000	1
9602	49	4100	2
9603	7	0001	1
9604	40	6100	2
9605	55	4100	2
9606	32	9600	2
9607	13	3600	2
9608	75	4100	2
9609	5	0100	2
9610	83	6100	2
9611	57	6100	2
9612	6	0000	1
9613	47	4100	2
9614	29	6100	2
9615	53	9600	2
9616	59	9600	2
9617	57	9600	2
9618	12	3600	2
9619	52	4100	2
9620	91	6100	2
9621	43	6100	2
9622	12	5600	2
9623	40	6100	2
9624	34	0000	1
9625	20	6100	2
9626	7	0100	2
9627	27	6100	2
9628	89	4100	2
9629	11	0100	2
9630	37	4100	2
9631	108	4100	2
9632	4	2500	2
9633	68	4100	2
9634	32	0000	1
9635	69	6100	2
9636	43	4100	2
9637	61	4100	2
9638	57	6100	2
9639	90	4100	2
9640	49	6100	2
9641	51	6100	2
9642	10	0000	1
9643	16	3600	2
9644	4	0003	1
9645	51	4100	2
9646	32	0000	1
9647	27	4100	2
9648	33	0000	1
9649	19	8100	2
9650	7	3600	2
9651	32	6100	2
9652	60	6100	2
9653	63	4100	2
9654	31	8100	2
9655	10	5600	2
9656	14	0002	1
9657	32	0000	1
9658	22	6100	2
9659	34	4100	2
9660	9	0012	1
9661	27	6100	2
9662	69	4100	2
9663	16	3600	2
9664	30	9600	2
9665	47	3317	1
9666	32	8100	2
9667	90	4100	2
9668	47	6100	2
9669	85	6100	2
9670	81	6100	2
9671	7	8100	2
9672	31	0000	1
9673	82	4100	2
9674	13	9600	2
9675	33	0000	1
9676	3	2500	2
9677	58	9600	2
9678	16	6100	2
9679	13	9600	2
9680	56	9600	2
9681	9	0000	1
9682	66	6100	2
9683	11	9600	2
9684	65	6100	2
9685	14	4100	2
9686	7	0000	1
9687	55	4100	2
9688	37	8100	2
9689	54	4100	2
9690	8	8100	2
9691	71	4100	2
9692	103	4100	2
9693	13	9542	1
9694	93	4100	2
9695	81	6100	2
9696	55	6100	2
9697	52	6100	2
9698	56	9600	2
9699	30	0000	1
9700	5	8100	2
9701	15	3600	2
9702	44	4100	2
9703	46	6100	2
9704	27	0001	1
9705	86	4100	2
9706	3	7600	2
9707	47	4100	2
9708	50	9600	2
9709	3	0000	1
9710	51	6100	2
9711	46	0000	1
9712	59	9600	2
9713	87	4100	2
9714	84	6100	2
9715	57	4100	2
9716	20	0000	1
9717	6	9600	2
9718	65	9600	2
9719	11	0001	1
9720	37	0576	1
9721	74	4100	2
9722	45	6100	2
9723	80	6100	2
9724	17	0000	1
9725	9	9600	2
9726	8	0000	1
9727	29	0000	1
9728	60	4100	2
9729	27	4100	2
9730	21	4100	2
9731	48	6100	2
9732	8	4100	2
9733	35	0000	1
9734	28	9600	2
9735	18	6100	2
9736	92	4100	2
9737	96	6100	2
9738	54	6100	2
9739	71	6100	2
9740	31	6100	2
9741	19	2100	2
9742	50	6100	2
9743	14	0000	1
9744	47	6100	2
9745	8	3600	2
9746	48	9600	2
9747	3	0000	1
9748	76	6100	2
9749	26	4100	2
9750	42	6100	2
9751	43	4100	2
9752	80	4100	2
9753	50	4100	2
9754	33	6100	2
9755	4	1600	2
9756	29	0000	1
9757	48	0000	1
9758	84	4100	2
9759	11	2916	2
9760	32	0000	1
9761	56	6100	2
9762	106	6100	2
9763	53	4100	2
9764	58	4100	2
9765	54	6100	2
9766	6	1600	2
9767	24	4100	2
9768	10	0005	1
9769	82	6100	2
9770	75	6100	2
9771	54	4100	2
9772	37	4100	2
9773	12	0005	1
9774	90	4100	2
9775	65	9600	2
9776	93	4100	2
9777	3	0000	1
9778	55	6100	2
9779	95	6100	2
9780	48	3317	1
9781	15	2100	2
9782	55	4100	2
9783	4	0000	1
9784	15	0000	1
9785	83	6100	2
9786	70	6100	2
9787	10	8100	2
9788	65	4100	2
9789	7	1600	2
9790	8	4100	2
9791	17	0000	1
9792	4	0000	1
9793	65	4100	2
9794	55	6100	2
9795	31	4100	2
9796	60	9600	2
9797	77	4100	2
9798	1	0000	1
9799	15	4100	2
9800	5	1600	2
9801	55	6100	2
9802	58	6100	2
9803	58	6100	2
9804	44	9600	2
9805	75	6100	2
9806	33	6100	2
9807	68	4100	2
9808	14	3600	2
9809	26	6100	2
9810	87	4100	2
9811	37	4100	2
9812	76	4100	2
9813	54	4100	2
9814	58	6100	2
9815	19	3600	2
9816	20	6100	2
9817	19	0000	1
9818	60	6100	2
9819	12	6100	2
9820	84	4100	2
9821	6	2500	2
9822	50	9600	2
9823	82	4100	2
9824	10	2916	2
9825	75	4100	2
9826	40	6100	2
9827	89	6100	2
9828	8	0000	1
9829	55	6100	2
9830	79	4100	2
9831	76	6100	2
9832	10	0100	2
9833	30	9600	2
9834	24	0005	1
9835	26	0000	1
9836	40	0000	1
9837	18	0000	1
9838	26	6100	2
9839	71	6100	2
9840	77	6100	2
9841	66	6100	2
9842	45	4100	2
9843	91	4100	2
9844	20	9600	2
9845	47	9600	2
9846	38	0000	1
9847	33	0000	1
9848	77	6100	2
9849	2	0000	1
9850	57	4100	2
9851	47	3317	1
9852	54	6100	2
9853	65	9600	2
9854	50	6100	2
9855	50	4100	2
9856	62	9600	2
9857	11	6100	2
9858	43	0000	1
9859	86	4100	2
9860	59	4100	2
9861	34	4100	2
9862	35	6100	2
9863	32	6100	2
9864	35	9600	2
9865	49	4100	2
9866	56	6100	2
9867	52	9600	2
9868	84	4100	2
9869	49	6100	2
9870	60	4100	2
9871	55	6100	2
9872	50	6100	2
9873	13	3600	2
9874	15	3600	2
9875	14	0000	1
9876	49	9600	2
9877	15	0000	1
9878	43	9600	2
9879	39	6100	2
9880	29	8100	2
9881	57	4100	2
9882	54	9600	2
9883	32	4100	2
9884	28	6100	2
9885	68	6100	2
9886	7	0000	1
9887	8	0000	1
9888	41	9600	2
9889	49	9600	2
9890	10	4100	2
9891	88	6100	2
9892	60	6100	2
9893	31	0000	1
9894	52	6100	2
9895	59	4100	2
9896	59	9600	2
9897	9	4100	2
9898	28	0001	1
9899	57	4100	2
9900	1	0100	2
9901	9	9600	2
9902	56	4100	2
9903	56	4100	2
9904	46	6100	2
9905	49	9600	2
9906	44	4100	2
9907	73	6100	2
9908	45	3317	1
9909	59	4100	2
9910	72	6100	2
9911	55	4100	2
9912	34	3317	1
9913	43	4100	2
9914	11	0000	1
9915	28	0000	1
9916	38	0000	1
9917	91	4100	2
9918	40	4100	2
9919	51	4100	2
9920	84	4100	2
9921	57	4100	2
9922	11	5600	2
9923	6	0000	1
9924	80	6100	2
9925	36	6100	2
9926	31	0000	1
9927	48	9600	2
9928	52	4100	2
9929	11	4100	2
9930	80	6100	2
9931	44	6100	2
9932	46	0000	1
9933	10	2916	2
9934	67	6100	2
9935	4	0000	1
9936	56	6100	2
9937	4	2500	2
9938	71	4100	2
9939	38	0000	1
9940	8	0000	1
9941	70	4100	2
9942	5	0000	1
9943	67	4100	2
9944	51	4100	2
9945	52	4100	2
9946	65	6100	2
9947	83	4100	2
9948	28	6100	2
9949	41	6100	2
9950	2	0000	1
9951	8	0000	1
9952	9	1600	2
9953	32	6100	2
9954	54	6100	2
9955	13	0000	1
9956	24	9600	2
9957	32	6100	2
9958	17	4100	2
9959	57	9600	2
9960	44	6100	2
9961	91	6100	2
9962	28	6100	2
9963	5	0000	1
9964	15	0000	1
9965	23	6100	2
9966	16	2100	2
9967	17	6100	2
9968	12	6100	2
9969	70	4100	2
9970	12	0000	1
9971	90	6100	2
9972	4	0005	1
9973	58	6100	2
9974	23	8100	2
9975	6	3600	2
9976	13	3600	2
9977	30	0000	1
9978	85	4100	2
9979	16	0000	1
9980	20	0000	1
9981	42	4100	2
9982	69	6100	2
9983	62	9600	2
9984	67	6100	2
9985	19	4100	2
9986	9	1600	2
9987	82	6100	2
9988	21	8100	2
9989	54	4100	2
9990	24	0000	1
9991	3	7600	2
9992	5	5600	2
9993	5	9600	2
9994	6	3600	2
9995	1	0000	1
9996	6	9600	2
9997	5	3600	2
9998	4	9600	2
9999	6	1600	2
